Year;Time;DirectInclined;DiffuseInclined;Reflected;GlobalInclined;DirectHoriz;DiffusHoriz;GlobalHoriz;Clear-Sky;TopofAtmosphere
2005-03-18;18:00;0.0515;1.0154;0.0115;1.0784;0.0339;1.0787;1.1126;1.5828;5.5424;5
2005-03-18;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-18;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;06:15;0.0794;1.1795;0.0134;1.2723;0.0566;1.2432;1.2998;1.7701;6.8841;5
2005-03-19;06:30;0.5650;5.3346;0.0616;5.9611;0.4232;5.5468;5.9700;8.5634;23.7095;5
2005-03-19;06:45;3.4021;10.8737;0.1408;14.4165;2.5935;11.0631;13.6566;18.1883;40.5084;5
2005-03-19;07:00;10.7870;15.6963;0.2446;26.7278;8.2817;15.4376;23.7193;29.4830;57.1268;5
2005-03-19;07:15;22.1850;19.3809;0.3663;41.9322;17.1020;18.4209;35.5229;41.7118;73.4933;5
2005-03-19;07:30;37.0077;21.8158;0.5027;59.3262;28.6038;20.1536;48.7574;54.4037;89.5380;2
2005-03-19;07:45;54.1510;23.1637;0.6469;77.9616;41.9297;20.8104;62.7401;67.2494;105.1921;2
2005-03-19;08:00;70.6702;24.3089;0.7859;95.7651;54.7924;21.4358;76.2283;80.0356;120.3886;2
2005-03-19;08:15;86.3209;25.4435;0.9192;112.6836;66.9934;22.1555;89.1489;92.6051;135.0625;2
2005-03-19;08:30;100.7950;26.7198;1.0450;128.5598;78.2867;23.0664;101.3532;104.8349;149.1508;2
2005-03-19;08:45;112.7227;28.6060;1.1569;142.4855;87.6046;24.6006;112.2052;116.6239;162.5933;2
2005-03-19;09:00;127.3360;29.2425;1.2782;157.8567;99.0105;24.9637;123.9742;127.8859;175.3324;2
2005-03-19;09:15;141.6977;29.6117;1.3954;172.7048;110.2220;25.1137;135.3357;138.5459;187.3136;2
2005-03-19;09:30;154.8318;30.0474;1.5036;186.3827;120.4785;25.3558;145.8343;148.5385;198.4855;2
2005-03-19;09:45;165.2979;31.0653;1.5962;197.9593;128.6580;26.1538;154.8117;157.8056;208.8002;2
2005-03-19;10:00;175.0331;31.9345;1.6816;208.6492;136.2664;26.8288;163.0952;166.2879;218.2138;2
2005-03-19;10:15;183.8231;32.7108;1.7586;218.2925;143.1368;27.4334;170.5702;173.8819;226.6857;2
2005-03-19;10:30;192.9978;32.8782;1.8327;227.7087;150.3043;27.4476;177.7519;180.5982;234.1798;2
2005-03-19;10:45;199.3456;33.6207;1.8899;234.8563;155.2677;28.0374;183.3051;186.4168;240.6640;2
2005-03-19;11:00;204.1388;34.4489;1.9357;240.5234;159.0172;28.7231;187.7403;191.3087;246.1104;2
2005-03-19;11:15;208.4144;34.9610;1.9744;245.3498;162.3606;29.1365;191.4970;195.2497;250.4958;2
2005-03-19;11:30;210.5730;35.7472;1.9987;248.3189;164.0516;29.8064;193.8580;198.2207;253.8014;2
2005-03-19;11:45;212.9122;35.9378;2.0191;250.8692;165.8803;29.9542;195.8345;200.2076;256.0130;2
2005-03-19;12:00;213.5104;36.2487;2.0267;251.7858;166.3495;30.2211;196.5706;201.2010;257.1212;2
2005-03-19;12:15;214.0670;36.0400;2.0292;252.1362;166.7831;30.0342;196.8173;201.1965;257.1212;2
2005-03-19;12:30;213.0017;35.9043;2.0195;250.9255;165.9500;29.9241;195.8742;200.1949;256.0130;2
2005-03-19;12:45;210.8927;35.6273;2.0002;248.5202;164.3007;29.6989;193.9997;198.2017;253.8014;2
2005-03-19;13:00;206.9825;35.4976;1.9679;244.4479;161.2451;29.6177;190.8628;195.2184;250.4958;2
2005-03-19;13:15;200.2323;35.9091;1.9178;238.0592;155.9742;30.0363;186.0105;191.1973;246.1104;2
2005-03-19;13:30;195.4010;35.0955;1.8719;232.3684;152.1953;29.3641;181.5593;186.2158;240.6640;2
2005-03-19;13:45;189.5246;34.1755;1.8168;225.5168;147.5994;28.6082;176.2076;180.3154;234.1798;2
2005-03-19;14:00;182.0319;33.3776;1.7498;217.1593;141.7419;27.9739;169.7158;173.5263;226.6857;2
2005-03-19;14:15;176.2882;31.4663;1.6866;209.4411;137.2435;26.3436;163.5872;165.8856;218.2138;2
2005-03-19;14:30;165.3356;31.0515;1.5957;197.9828;128.6873;26.0789;154.7662;157.4442;208.8002;2
2005-03-19;14:45;153.2265;30.6376;1.4957;185.3597;119.2295;25.8356;145.0650;148.2365;198.4855;2
2005-03-19;15:00;138.4025;30.8050;1.3797;170.5872;107.6588;26.1600;133.8188;138.3115;187.3136;2
2005-03-19;15:15;122.8431;30.8383;1.2571;154.9385;95.5171;26.4062;121.9233;127.7271;175.3324;2
2005-03-19;15:30;110.0061;29.5532;1.1438;140.7031;85.4934;25.4401;110.9334;116.5487;162.5933;2
2005-03-19;15:45;96.0580;28.3398;1.0226;125.4204;74.6077;24.5774;99.1851;104.8502;149.1508;2
2005-03-19;16:00;80.8512;27.2534;0.8933;108.9979;62.7484;23.8911;86.6394;92.7170;135.0625;2
2005-03-19;16:15;64.5847;26.1911;0.7567;91.5325;50.0745;23.3214;73.3960;80.2499;120.3886;2
2005-03-19;16:30;48.3417;24.7973;0.6182;73.7572;37.4314;22.5249;59.9562;67.5651;105.1921;2
2005-03-19;16:45;34.1395;22.4813;0.4872;57.1080;26.3869;20.8699;47.2569;54.8133;89.5380;2
2005-03-19;17:00;20.5111;19.6193;0.3565;40.4869;15.8118;18.7657;34.5775;42.1985;73.4933;2
2005-03-19;17:15;10.0420;15.6962;0.2393;25.9775;7.7095;15.5019;23.2114;30.0143;57.1268;5
2005-03-19;17:30;3.2450;10.8109;0.1391;14.1950;2.4736;11.0142;13.4878;18.7083;40.5084;5
2005-03-19;17:45;0.5671;5.3740;0.0620;6.0031;0.4248;5.5878;6.0126;8.9883;23.7095;5
2005-03-19;18:00;0.0657;1.2825;0.0145;1.3628;0.0472;1.3601;1.4073;2.0031;6.8841;5
2005-03-19;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-19;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;06:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;06:15;0.0863;1.3473;0.0153;1.4490;0.0672;1.4191;1.4863;2.1303;8.3692;5
2005-03-20;06:30;0.5374;5.3801;0.0621;5.9796;0.4195;5.5998;6.0193;8.7763;25.2677;5
2005-03-20;06:45;2.8363;10.8267;0.1372;13.8002;2.2160;11.0922;13.3082;17.9920;42.0579;5
2005-03-20;07:00;8.8437;15.9623;0.2354;25.0414;6.9124;15.9228;22.8353;28.8841;58.6675;5
2005-03-20;07:15;18.6730;20.2100;0.3522;39.2351;14.5988;19.5565;34.1553;40.7336;75.0255;5
2005-03-20;07:30;31.7046;23.3646;0.4830;55.5523;24.7908;22.0569;46.8477;53.0832;91.0618;2
2005-03-20;07:45;46.8723;25.5364;0.6201;73.0288;36.6546;23.4894;60.1440;65.6194;106.7078;2
2005-03-20;08:00;62.5485;27.1577;0.7568;90.4630;48.9173;24.4843;73.4016;78.1193;121.8963;2
2005-03-20;08:15;77.0517;28.8016;0.8856;106.7388;60.2633;25.6269;85.8902;90.4209;136.5625;2
2005-03-20;08:30;91.6908;30.1244;1.0127;122.8278;71.7159;26.5064;98.2223;102.3987;150.6435;2
2005-03-20;08:45;104.2433;31.8427;1.1277;137.2137;81.5368;27.8368;109.3736;113.9497;164.0790;2
2005-03-20;09:00;117.2630;33.0926;1.2420;151.5976;91.7232;28.7401;120.4633;124.9860;176.8114;2
2005-03-20;09:15;131.6054;33.5365;1.3593;166.5011;102.9442;28.8965;131.8406;135.4309;188.7863;2
2005-03-20;09:30;143.5103;34.4549;1.4621;179.4272;112.2586;29.5499;141.8085;145.2170;199.9523;2
2005-03-20;09:45;154.1465;35.4324;1.5555;191.1343;120.5806;30.2843;150.8649;154.2850;210.2617;5
2005-03-20;10:00;163.3493;36.5105;1.6385;201.4982;127.7811;31.1337;158.9148;162.5747;219.6703;2
2005-03-20;10:15;173.0507;36.9689;1.7197;211.7392;135.3716;31.4229;166.7945;169.9785;228.1379;2
2005-03-20;10:30;181.5958;37.3875;1.7908;220.7741;142.0575;31.6335;173.6909;176.5106;235.6280;2
2005-03-20;10:45;187.3916;38.3362;1.8454;227.5732;146.5925;32.3978;178.9902;182.1534;242.1088;2
2005-03-20;11:00;191.8810;39.2741;1.8898;233.0448;150.1053;33.1828;183.2881;186.8778;247.5524;2
2005-03-20;11:15;197.0388;39.4644;1.9325;238.4357;154.1409;33.2954;187.4363;190.6612;251.9355;2
2005-03-20;11:30;199.7708;40.0328;1.9595;241.7631;156.2787;33.7711;190.0497;193.4843;255.2394;2
2005-03-20;11:45;199.6907;41.1133;1.9687;242.7728;156.2163;34.7331;190.9494;195.3320;257.4498;2
2005-03-20;12:00;200.5918;41.3096;1.9777;243.8791;156.9214;34.8978;191.8192;196.1949;258.5574;2
2005-03-20;12:15;202.2648;40.6963;1.9854;244.9465;158.2302;34.3336;192.5638;196.0688;258.5574;2
2005-03-20;12:30;202.6092;40.0417;1.9821;244.6331;158.4994;33.7488;192.2482;194.9545;257.4498;2
2005-03-20;12:45;201.9365;39.2351;1.9694;243.1410;157.9729;33.0405;191.0133;192.8575;255.2394;2
2005-03-20;13:00;197.1396;39.4272;1.9330;238.4998;154.2197;33.2614;187.4812;189.7850;251.9355;2
2005-03-20;13:15;191.5182;39.4069;1.8881;232.8132;149.8215;33.3052;183.1267;185.7245;247.5524;2
2005-03-20;13:30;186.3834;38.7053;1.8408;226.9296;145.8038;32.7381;178.5419;180.7201;242.1088;2
2005-03-20;13:45;180.7480;37.6978;1.7868;220.2326;141.3943;31.9042;173.2984;174.8051;235.6280;2
2005-03-20;14:00;173.4194;36.8348;1.7206;211.9748;135.6600;31.2193;166.8793;168.0085;228.1379;2
2005-03-20;14:15;164.2252;36.1934;1.6416;202.0603;128.4663;30.7573;159.2236;160.3654;219.6703;2
2005-03-20;14:30;155.3099;35.0134;1.5600;191.8832;121.4906;29.8114;151.3020;151.9174;210.2617;2
2005-03-20;14:45;143.8651;34.3271;1.4629;179.6551;112.5362;29.3498;141.8860;142.7122;199.9523;2
2005-03-20;15:00;129.4348;34.2963;1.3485;165.0796;101.2463;29.5454;130.7918;132.8046;188.7863;2
2005-03-20;15:15;114.5607;34.0162;1.2287;149.8056;89.6094;29.5587;119.1681;122.2576;176.8114;2
2005-03-20;15:30;100.0372;33.2400;1.1073;134.3844;78.2469;29.1464;107.3933;111.1434;164.0790;5
2005-03-20;15:45;86.9037;31.6757;0.9895;119.5689;67.9717;27.9968;95.9685;99.5448;150.6435;2
2005-03-20;16:00;73.3459;29.9470;0.8671;104.1600;57.3649;26.7368;84.1017;87.5561;136.5625;2
2005-03-20;16:15;56.4745;28.8755;0.7263;86.0764;44.1670;26.2819;70.4490;75.2716;121.8963;2
2005-03-20;16:30;39.8216;27.2298;0.5830;67.6344;31.1409;25.4084;56.5493;62.8518;106.7078;2
2005-03-20;16:45;26.1744;24.3675;0.4513;50.9932;20.4665;23.3063;43.7728;50.4911;91.0618;2
2005-03-20;17:00;16.2302;20.4203;0.3366;36.9870;12.6889;19.9565;32.6454;38.4455;75.0255;2
2005-03-20;17:15;7.5117;15.7821;0.2240;23.5178;5.8713;15.8569;21.7283;27.0696;58.6675;5
2005-03-20;17:30;2.3931;10.4878;0.1305;13.0114;1.8698;10.7826;12.6524;16.8426;42.0579;5
2005-03-20;17:45;0.5003;5.2198;0.0601;5.7802;0.3905;5.4360;5.8265;8.3610;25.2677;5
2005-03-20;18:00;0.0735;1.4374;0.0163;1.5273;0.0573;1.5223;1.5795;2.2265;8.3692;5
2005-03-20;18:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;18:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;18:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;19:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;19:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;19:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;19:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;20:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;20:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;20:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;20:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;21:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;21:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;21:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;21:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;22:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;22:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;22:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;22:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;23:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;23:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;23:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;23:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-20;24:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;00:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;00:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;00:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;01:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;01:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;01:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;01:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;02:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;02:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;02:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;02:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;03:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;03:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;03:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;03:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;04:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;04:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;04:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;04:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;05:00;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;05:15;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;05:30;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
2005-03-21;05:45;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1
